text	sentiment
Sobre una amiga y compañera de partido... http://t.co/DIdNQLdJ	P
Interesante análisis de @iurquizu sobre los retos del socialismo. http://t.co/KMWhgzqd	P
La aventura de dibujar Málaga http://t.co/vIyo2tt1	P
igualmente!!!"@susannagriso: Te responderé dentro de nueve meses, @Buenafuente. Un inmenso placer tenerte hoy en @ESPEJOPUBLICO."	P
En Periodistas 21: Hablar a la televisión http://t.co/zFLbBBrd	NEU
A las 3 en @A3noticias, los pilotos de Iberia ponen en riesgo el viaje de Navidad de miles de personas: huelga los días 18 y 29 de diciembre	N
A las 3 en @A3noticias os contaremos algunas de las noticias sobre las que más se ha tuiteado en 2011	NEU
Queremos potenciar y estimular a los mejores alumnos. Será impartido por profesores funcionarios.	P
Si eso, Bono podía haber convocado la última diputación permanente del congreso el lunes a las 11 de la noche... Sólo lo ha hecho a las 6,30	NEU
La novia de Cristiano Ronaldo, Irina de nombre, prefiere "jugar" sin camiseta, se vé que no aprecia tanto los colores. http://t.co/7hNdwoDD	P
Por qué no se exige a los bancos intervenidos con dinero público una linea d crédito para PYMES, autónomos y nuevas empresas que contraten?	NEU
Otra lectura navideña recomendada: El reto de Rajoy, de @oscarelia y Rafa Bardají	P
¿Por qué el felipismo suspende su cena conciabulo? Se lo contamos en el @TelediarioInter 20:30	N
Sinde echa mano de chequera para beneficiar a sus amigos. Se lo contamos en nuestro Top secret. @TelediarioInter 20:30	N
Andalucía pretende 'robar' los colegios de los curas y monjas. Se lo contamos en el @TelediarioInter 20:30	N
España pide eurobonos. Se lo contamos desde Marsella. @TelediarioInter 20:30	NEU
De la Torre espera llegar a un acuerdo con el Puerto por el traslado de los cruceristas http://t.co/9QCE54mX	P
El Ayuntamiento plantea un proyecto que mejora la accesibilidad del Teatro Romano http://t.co/vVOaFm3p	P
Yo nunca he dicho eso "@JorgeAlacid1: @martagllera @pedroj_ramirez Pero no habíamos quedado en que fue ETA?"	NEU
Hoy en el Gato: Juan Rosell. A favor del banco malo? http://t.co/Babt1ab7	NEU
Mañana contamos en EL PAÍS la charla con la que Iñaki Urdangarín convenció a Jaume Matas para firmar el convenio de Nóos.	N
Empezamos en @MundoaCuestas con @carloscuestaveo @InquisidorTV @ChaniHenares @SantiAbascal Eduardo Inda, Ricardo Martin y Luis Peiró VeoTV	NEU
Llaman a IU antisistema por denunciar la reforma que los mercados han hecho a la Constitución. ¿Y ellos que son? ¿Anticonstitucionales?	N
Jeje.. RT @MariadeOnate @Tonicanto1 Lo siento pero esta mañana me he echado unas risas a tu costa ;)	P
Interesante: militantes @PSOE q votan delegados Congreso RT "@ReginoMateo: Guadalajara, abriendo camino http://t.co/PWPGYClW" V @martagaston	P
RT @alopezmillan: @mariviromero octava politica con + seguidores en twitter en España. @agarzon decimotercro. http://t.co/uAXYtJI2 vía @ ...	P
RT:"@fernavarro17: "En los periódicos falta calor, sudor.. humanidad". Gran entrevista sobre periodismo http://t.co/vDBsdOsT" vía @ceciliab	P
Una lástima lo de hoy pero esto no termina acá. En el fútbol siempre hay revancha y tenemos equipo para pelear por grandes cosas	P
A vosotros siempre ;-)) RT @90mn90d: @mariviromero Gracias! :)	P
Mucho insomne por aquí... ¿Será por el presunto puente o por el 'recorte' de la familia real? :-)	NEU
Se han callado. Habrá pasado algo?	NEU
Gracias a los 40 principales Chile que se ha unido a http://t.co/CyYeL9dS podeis visitar la (cont) http://t.co/t0lTwsd1	P
Ahora dicen que regalan la CAM al Banco Sabadell a cargo del fondo de garantía. Se olvidan del FROB, financiado con fondos públicos.	N
Mis disculpas a @jcacho por confundirlo con Jesús Cacho.	N
El duque ofreció a Matas su amistad con Leblanc para llevar el Tour a Baleares y lograr el contrato del millón ... http://t.co/7Sv2OP3F	NEU
Rajoy acaba de entrar en la asamblea del PP Europeo. Sonriente y a punto de comenzar maratón de reuniones	P
La heredera en la sombra del imperio Zara http://t.co/hVyUUwYQ	NEU
+10 RT: "@carlos__alsina: Los lectores de Chaves Nogales, de enhorabuena. http://t.co/9IW7y0sT"	N
malagaconabraham  http://t.co/aqbfkKvw	P
Rajoy ha estado hora y media reunido con Barroso analizando las diferentes posturas de cara a la Cumbre de la UE	P
@jesusmarana @mjguemes @sgueina a ver si es verdad...	P
Excelente resumen de la presentación del último disco de Bebe, escrito  por Fermín Zabalegui @1000maneras http://t.co/5MkZ8opU	P
De camino a tu nuevo restaurante @sergiarola68 ! Tendremos sitio?	P
Y el menú increíble http://t.co/n5UILJXl	P
España es el país con más sobrecualificación laboral de toda la Unión Europea http://t.co/ebgd7Zoc	N
Cambio de conversación: de déficit a crecimiento."@FareedZakaria: http://t.co/CUIQ7e7t"	N
@sanchez_sonia ya nos contarás si explota Europa (como dice Sarkozy)	N
Rajoy cumple lo que   le manda la troika : Más recortes sociales,  el banco malo pagado por los ciudadanos y devaluar empleo y  salarios	N
Los videos sobre la final de la Copa Davis subidos a Youtube alcanzan más de 580.000 visitas copadavis	P
La bolsa baja, la prima sube. ¿La razón? Que el BCE sigue negándose a actuar en el mercado de la deuda por el veto alemán.	N
Plan de cuidados paliativos para menores http://t.co/uwckd1sp	N
RT @FdoFrances: Wayne Gonzales en el Centro de Arte Contemporáneo de Málaga @cacmalaga | Kedin.es http://t.co/QMphgh8u vía @kedin	NEU
El Gobierno en funciones indulta a dos empresarios condenados por defraudar 27 millones http://t.co/kwR10L1Q / vía @iescolar	N
Termina la cumbre de Marsella. Rajoy ofrece compromiso con el déficit y exige capacidad de decisión para España.	P
RT @PaquiVicente: Cosmeticos de lujo y una suite en Moscu el despilfarro final de Sinde http://t.co/uJofOOuh Ah bueeeno, es que la Suite ...	N
Me parece indignante que la Ministra Sinde gaste 1180 e por noche en un hotel de Moscú . Con  1 noche come 1 familia de 4 personas 3 meses	N
Q lo paguen ellos RT @joseantoniodelp: @mariviromero @migar_ @miguehijano @ahora_andal Últimos días de Mentiras y gordas. saludos	N
es verdad "@NataliaPastor:  Pero a Miguel Montes no, el preso más antiguo de España que lleva 35 años en la cárcel.Vergonzoso y vomitivo."	N
Que bien esta @icacabelos en el @TelediarioInter enhorabuena pelirroja!	P
Será temprano, pero yo me muero de sueño!!!! Que descanséis todos!!!!  Muak	P
Lo que has de hacer, hazlo pronto "@rafiln: @isangeis pues mira... Cuando me lea EPN de @pedroj_ramirez me lo leeré. :) jaja!"	P
Zzzzzxz....	NEU
¿Alguien tiene ya el newtwitter?	NEU
Los líderes de los 27 siguen discutiendo, sus portavoces vendiéndonos que hay acuerdo en el fondo pero que discuten la forma... euco	N
Hoy la Ertzaintza ha descubierto un"ZULO"con armamento de ETA oculto en montes de Bizkaia entre municipios de Abadiano y ELORRIO	N
Curiosidad del insomne. Rajoy pide poder de bloqueo sobre fondo de rescate. Si no se lo dan, ¿sería fracaso suyo, de ZP o de los dos?	N
http://t.co/9LcJhqsb os dejo con las fotos del concierto de Palma de Mallorca, veréis que visita de lujo he recibido esta noche...	P
.@paugasol hace dos días:"Muchos rumores estos días... Yo me centro en el trabajo diario y en la ilusión de volver a jugar con mi equipo!"	P
Resumen de la larga y agria noche en Bruselas: pacto fiscal sin Reino Unido y otros http://t.co/Kgw6ZHwX by @basteiro euco	NEU
Me falta información para valorar la reforma d la UE aprobada esta noche. Espero q "nuevo" euro no solo tenga cruz sino también, cara.	NEU
Después d comprometerlo en conversaciones internacionales, quiero saber como va Rajoy a recortar los 30.000 m d euros de déficit en 2012.	N
Bdías. Que el Reino Unido se quede fuera indica que los paises del euro han dado un paso clave en la buena dirección de la Unión Fiscal.	N
Rajoy actuó ayer por primera vez como jefe de Gobierno y entró en Europa pisando fuerte, prometiendo y exigiendo. Lo mismo que hizo Aznar.	P
Portada El Mundo http://t.co/BF6RfGzF ...	NEU
Portada La Razón http://t.co/734BejJw ...	NEU
Última entrada de ZP al Consejo UE. Sonriente euco	P
Intentando llegar a un pacto con los virus para que depongan las armas y su actitud.	N
Inmunidad a cambio de inmunidad.	NEU
A la ofensa, oídos sordos. Es jodido cuando te arrancan la mandíbula de un zarpazo malditosorcos	N
Ahora??? toolate ....Zapatero ofrece rigor en nombre de Rajoy para recobrar peso en la UE http://t.co/IgiEjbrU	N
;-)))) RT @ceslava: @mariviromero @verescreer gracias, aún faltan unos días pero no sé si tendré tiempo de hacer algo para celebrarlo	P
RT: "@ojomagico: Un periodista obtiene el documento que explica a qué tiene miedo el Reino Unido. http://t.co/crxjc6dp"	N
RT @sanchez_sonia Papelón ZP entre el chipriota y el irlandés sin traductores y sin poder hablar. En adelante el papelón será de Rajoy	N
Merkel, Sarko y Barroso charlando en pie. Cameron sentado solo con cara de enfado euco	N
Encontrado nuevo zulo con explosivos en el País Vasco. Mientras ETA exista el camino es seguir combatiéndola.	N
;-))) RT @JuvenalSoto: @mariviromero Con tu permiso, me sumo a ese FF para @borissoler	P
FF a @Latanace y @RaquelMartos porque son las reinas del mundo (y del mío).	P
Jajajaja! Me río por no llorar!! RT @xipirona @Tonicanto1 en Cuba no hay una dictadura	P
FF para @ElenaWilson2. Ella ya sabe...	P
Increíble  q aún exista gente que defienda el régimen cubano.Este verano en Cuba no oí a nadie hacerlo!Esa izquierda trasnochada española...	N
Lo pasamos muy bien "@MaEugeniaLopez: @LidiaSanzPerez Te recomiendo que no le falles. Es un lujo saludarle en persona. http://t.co/3X342H79"	P
Cameron rechaza reformar el Tratado de Lisboa y el acuerdo se limitará a 23 países europeos http://t.co/ODXQArSN	NEU
A las 3 en @A3noticias, os enseñaremos la casa en la que vivirá la familia Zapatero tras dejar Moncloa	NEU
Zapatero dice que Rajoy ha comprendido perfectamente que no haya calado su idea del veto con solo el 10% para el fondo de rescate europeo.	P
Gracias chicos"@QueDicen_com: @PaulaVazquezTV: la última estrella ya brilla en Antena 3 http://t.co/sgtYTYng [http://t.co/4u7OLDDU]"	P
Túnel de los Roquillos, El Hierro. Su cierre durante semanas causó pérdidas ecas considerables http://t.co/0cDSOqUy	N
¿En qué se supone que ha cedido Merkel en esta "dura negociación"?	N
Mijas cierra una treintena de encuentros con touroperadores antes de Fitur http://t.co/0akJRCf6	NEU
Eso es ;-)) RT @ccifuentes: @JuananSanzNunez Por supuesto que nos veremos en Sevilla, un besazo :-) @mariviromero	P
Lo de Guardiola no es una rueda de prensa, es un alarde de paciencia. Ojalá ahora se transforme en Bebe y nos echemos unas risas.	P
Ironía, por qué le abandonas.	NEU
El gobierno de Canarias aun no se ha enterado que la Cumbre europea era sobre el futuro del euro, no sobre la ultraperificidad..	N
RT @JuandeVi: Crafts Market Málaga, domingo 11 de 10:00 a 15:00 horas, Plaza de la Merced.¿Te lo vas a perder? http://t.co/RKZOsdZd @Cra ...	P
Todo mi apoyo y mi cariño a Luis Aizpeolea, gran periodista y excelente persona	P
¡Lo mejor de mi timeline está disponible! http://t.co/PLbGUQKc ▸ Historias del día por @cfopabloalboran @los40_spain @trendsmadrid	P
Los 10 mandamientos para hacer una buena campaña electoral 2.0  http://t.co/U6y5mkQi	NEU
"€uropa se £ibra", nuestra conclusión de la cumbre del euro y el aislamiento definitivo del Reino Unido.http://t.co/JonHrkETportadaEPC	N
Este tema os dejo hoy amig@s. Sergio Dalma y Rafita (que será de mi ). Buenas noches. Bs.  http://t.co/p5TW8rKl	NEU
Qué tragedia la de estos cubanos que han perdido la vida buscando su libertad! Este Castro no paga ni ... http://t.co/WLnTBiB3	N
"No hay lector con algún problema muy particular que no lo encuentre mencionado en la primera novela que se decida a leer" Iñaki Uriarte	NEU
La suerte de la fea la guapa la desea tipicasfrasesdeabuela	NEU
Comienza el turno de los oyentes en @ProtasRadio	NEU
Estoy harto del clásico. Qué cansino todo el mundo con el partido. Creo que Pep saldrá con defensa de 3.	N
Jajaja me hacéis reír, y MUCHO. Si fuera un pelota os diría que sois los mejores followers del mundo. Pero como soy yo, os digo vais bien.	P
¿Os gusta la nueva aplicación de Twitter? A mi me despista bastante. ¿Qué ventajas le veis sobre la anterior? Yo, de momento, ninguna.	N
Bonus ePeriódico: Josep Piqué analiza para EL PERIÓDICO la cumbre del euro: "¿Es posible Europa sin el Reino Unido?" http://t.co/985cq8aD	NEU
Que tengáis un buen día familia!!! BESOS Y ABRAZO DE GOL PARA TOD@S !!!	P
El BOE publica hoy el indulto de Alfredo Sáenz con 'indulgencia plenaria'. Es decir, se borran excepcionalmente los antecedentes penales.	NEU
El indulto a Sáenz borra los antecedentes penales para q pueda cumplir con la honorab q exige la normativa bancaria	NEU
@sanchez_sonia @lacelda24601 @sgueina @jesusmarana @sebas__martin de cómo twitter se convierte en un comedor de necesitados	N
Jajajajajja la mierda del nuevo twitter locooooo me tiene......	N
.@jesusmarana La charla entre Enric González y Martí Gómez debería animarnos a crear maestrosquetuvimos.http://t.co/JbJqzxgV vía @el_pais	NEU
.@Fgarea @CarmelaRios @bieitorubido  @carmenmorodo @carlosecue @sindolafuente ¿Qué os parece maestrosquetuvimos? Cuenta el tuyo.	NEU
"@PaquiVicente: Hola @rafam_simancas! Me haces un RT para encontrar el perro de @anapalacio? En la foto está la info! http://t.co/jvbv7FED"	NEU
@JuanMoscosodelP animo.y ojo	P
Con @rafacanooficial en Cadena Dial http://t.co/8AFBoDcC	NEU
Encantado en conoceros "@alipass: http://t.co/sjkojUvw aquí en la redacción de El Mundo, gracias. ha sido todo un placer cc @mondadientes"	P
Y los etarras encarcelados no son unos pobres perseguidos por su pensamiento, son delincuentes que por fanatismo han hecho cosas terribles.	N
Muy bueno: RT @LatigoalCongres @Tonicanto1 Buenas Diputado RT please, gracias. SaludosEl tercer jinete http://t.co/ZoILXNun	P
Habrá que ir calentando los motores para esta noche... Y no, no es que vaya a ver el clásico ;)	P
Shakira ganó ayer 2 Premios 40: Artista latina más importante e influyente en el mundo y Mejor Artista Int. en Lengua Española  ShakiraHQ	P
Somos consciente de la importancia cultural y musical de la sala Malandar, por eso vamos a buscar soluciones con su dueño	NEU
Llueve en Madrid	NEU
Veeeeenga...... Hagamos porra!!! Quién se lleva el partido??	P
@marodriguezb @paugasol Sí, y en una competición real,abierta.No como los simulacros futboleros d aquí.Vamos,Pau,eres y serás EL MAS GRANDE!	P
No me gusta el fútbol pero estoy impacientE x ver jugar al @madrid. Que gane el mejor..... el @madrid	P
El Tribunal de Cuentas ve irregularidades en contratos del semestre europeo presidido por Zapatero http://t.co/kf1urHEz  (vía @LARAZON_es)	N
La clave del partido de hoy: el miedo. Si Mou saca un equipo para amarrar, ganará el Barca. El Madrid sólo puede ganar si sale a ganar	NEU
je, je"@Mely_RB: Que grandes @Buenafuente y sus "teloneros"!! BROTHERNESKENS"	P
He oido que esta noche 500 millones de personas verán el partido. Madre mía!Buena suerte a todos.	P
Las espada están en todo lo alto! tomacomentariofutbolero !!!	P
Hoy veré el clásico en un pub de Londres... y con dos madridistas de armas tomar, a ver si me llevo una alegría ;)	P
Que nadie se enfade, pero esta noche también ponen en la tele "El perro del hortelano", la última y estupenda película de Pilar Miró.	P
¡Lo mejor de mi timeline está disponible! http://t.co/nO2RpIIV ▸ Historias del día por @anesvad @manoletusgarcia @weregorentandgo @jaime_fz	P
No se como agradecer todas las muestras de cariño q he recibido hoy aquí y fuera de aquí...No tengo palabras. Gracias infinitas	P
Apaga y vámonos! Qué mala pata	N
1-3. Quién dijo "fin de ciclo"?	NEU
Felicitats Barça/ Madrid, queda liga! tomacomentariofutbolero !! Buenas noches amigos y GRACIAS POR SER Y ESTAR	P
"@almudenaSOY: las dos cosas eran pura ficción!!!" Sí, pero no hay color!!	P
"@MaximoExposito: risto, te veo muy moderado hoy con los merengues xD" Pues sí. Odio a la gente que no sabe ganar.	P
"@iaguirre70: En el concierto de esta noche de Los Secretos en Madrid te ha mencionado Enrique Urquijo." La Pantoja crea escuela...	P
A puntito de salir para charleston en baeza!!!!por cierto Enhorabuena al FCB y a todos sus seguidores!!!!	P
