text	sentiment
Me parece indignante que la Ministra Sinde gaste 1180 e por noche en un hotel de Moscú . Con  1 noche come 1 familia de 4 personas 3 meses	N
Q lo paguen ellos RT username: username username username username Últimos días de Mentiras y gordas. saludos	N
es verdad "username:  Pero a Miguel Montes no, el preso más antiguo de España que lleva 35 años en la cárcel.Vergonzoso y vomitivo."	N
Que bien esta username en el username enhorabuena pelirroja!	P
Será temprano, pero yo me muero de sueño!!!! Que descanséis todos!!!!  Muak	P
Lo que has de hacer, hazlo pronto "username: username pues mira... Cuando me lea EPN de username me lo leeré. :) jaja!"	P
Zzzzzxz....	NEU
¿Alguien tiene ya el newtwitter?	NEU
Los líderes de los 27 siguen discutiendo, sus portavoces vendiéndonos que hay acuerdo en el fondo pero que discuten la forma... euco	N
Hoy la Ertzaintza ha descubierto un"ZULO"con armamento de ETA oculto en montes de Bizkaia entre municipios de Abadiano y ELORRIO	N
Curiosidad del insomne. Rajoy pide poder de bloqueo sobre fondo de rescate. Si no se lo dan, ¿sería fracaso suyo, de ZP o de los dos?	N
 url os dejo con las fotos del concierto de Palma de Mallorca, veréis que visita de lujo he recibido esta noche...	P
.username hace dos días:"Muchos rumores estos días... Yo me centro en el trabajo diario y en la ilusión de volver a jugar con mi equipo!"	P
Resumen de la larga y agria noche en Bruselas: pacto fiscal sin Reino Unido y otros  url by username euco	NEU
Me falta información para valorar la reforma d la UE aprobada esta noche. Espero q "nuevo" euro no solo tenga cruz sino también, cara.	NEU
Después d comprometerlo en conversaciones internacionales, quiero saber como va Rajoy a recortar los 30.000 m d euros de déficit en 2012.	N
Bdías. Que el Reino Unido se quede fuera indica que los paises del euro han dado un paso clave en la buena dirección de la Unión Fiscal.	N
Rajoy actuó ayer por primera vez como jefe de Gobierno y entró en Europa pisando fuerte, prometiendo y exigiendo. Lo mismo que hizo Aznar.	P
Portada El Mundo  url ...	NEU
Portada La Razón  url ...	NEU
Última entrada de ZP al Consejo UE. Sonriente euco	P
Intentando llegar a un pacto con los virus para que depongan las armas y su actitud.	N
Inmunidad a cambio de inmunidad.	NEU
A la ofensa, oídos sordos. Es jodido cuando te arrancan la mandíbula de un zarpazo malditosorcos	N
Ahora??? toolate ....Zapatero ofrece rigor en nombre de Rajoy para recobrar peso en la UE  url	N
;-)))) RT username: username username gracias, aún faltan unos días pero no sé si tendré tiempo de hacer algo para celebrarlo	P
RT: "username: Un periodista obtiene el documento que explica a qué tiene miedo el Reino Unido.  url	N
RT username Papelón ZP entre el chipriota y el irlandés sin traductores y sin poder hablar. En adelante el papelón será de Rajoy	N
Merkel, Sarko y Barroso charlando en pie. Cameron sentado solo con cara de enfado euco	N
Encontrado nuevo zulo con explosivos en el País Vasco. Mientras ETA exista el camino es seguir combatiéndola.	N
;-))) RT username: username Con tu permiso, me sumo a ese FF para username	P
FF a username y username porque son las reinas del mundo (y del mío).	P
Jajajaja! Me río por no llorar!! RT username username en Cuba no hay una dictadura	P
FF para username. Ella ya sabe...	P
Increíble  q aún exista gente que defienda el régimen cubano.Este verano en Cuba no oí a nadie hacerlo!Esa izquierda trasnochada española...	N
Lo pasamos muy bien "username: username Te recomiendo que no le falles. Es un lujo saludarle en persona.  url	P
Cameron rechaza reformar el Tratado de Lisboa y el acuerdo se limitará a 23 países europeos  url	NEU
A las 3 en username, os enseñaremos la casa en la que vivirá la familia Zapatero tras dejar Moncloa	NEU
Zapatero dice que Rajoy ha comprendido perfectamente que no haya calado su idea del veto con solo el 10% para el fondo de rescate europeo.	P
Gracias chicos"username: username: la última estrella ya brilla en Antena 3  url [ url	P
Túnel de los Roquillos, El Hierro. Su cierre durante semanas causó pérdidas ecas considerables  url	N
¿En qué se supone que ha cedido Merkel en esta "dura negociación"?	N
Mijas cierra una treintena de encuentros con touroperadores antes de Fitur  url	NEU
Eso es ;-)) RT username: username Por supuesto que nos veremos en Sevilla, un besazo :-) username	P
Lo de Guardiola no es una rueda de prensa, es un alarde de paciencia. Ojalá ahora se transforme en Bebe y nos echemos unas risas.	P
Ironía, por qué le abandonas.	NEU
El gobierno de Canarias aun no se ha enterado que la Cumbre europea era sobre el futuro del euro, no sobre la ultraperificidad..	N
RT username: Crafts Market Málaga, domingo 11 de 10:00 a 15:00 horas, Plaza de la Merced.¿Te lo vas a perder?  url username ...	P
Todo mi apoyo y mi cariño a Luis Aizpeolea, gran periodista y excelente persona	P
¡Lo mejor de mi timeline está disponible!  url ▸ Historias del día por username username username	P
Los 10 mandamientos para hacer una buena campaña electoral 2.0   url	NEU
"€uropa se £ibra", nuestra conclusión de la cumbre del euro y el aislamiento definitivo del Reino Unido. url	N
Este tema os dejo hoy amigusername. Sergio Dalma y Rafita (que será de mi ). Buenas noches. Bs.   url	NEU
Qué tragedia la de estos cubanos que han perdido la vida buscando su libertad! Este Castro no paga ni ...  url	N
"No hay lector con algún problema muy particular que no lo encuentre mencionado en la primera novela que se decida a leer" Iñaki Uriarte	NEU
La suerte de la fea la guapa la desea tipicasfrasesdeabuela	NEU
Comienza el turno de los oyentes en username	NEU
Estoy harto del clásico. Qué cansino todo el mundo con el partido. Creo que Pep saldrá con defensa de 3.	N
Jajaja me hacéis reír, y MUCHO. Si fuera un pelota os diría que sois los mejores followers del mundo. Pero como soy yo, os digo vais bien.	P
¿Os gusta la nueva aplicación de Twitter? A mi me despista bastante. ¿Qué ventajas le veis sobre la anterior? Yo, de momento, ninguna.	N
Bonus ePeriódico: Josep Piqué analiza para EL PERIÓDICO la cumbre del euro: "¿Es posible Europa sin el Reino Unido?"  url	NEU
Que tengáis un buen día familia!!! BESOS Y ABRAZO DE GOL PARA TODusername !!!	P
El BOE publica hoy el indulto de Alfredo Sáenz con 'indulgencia plenaria'. Es decir, se borran excepcionalmente los antecedentes penales.	NEU
El indulto a Sáenz borra los antecedentes penales para q pueda cumplir con la honorab q exige la normativa bancaria	NEU
username username username username username de cómo twitter se convierte en un comedor de necesitados	N
Jajajajajja la mierda del nuevo twitter locooooo me tiene......	N
.username La charla entre Enric González y Martí Gómez debería animarnos a crear maestrosquetuvimos. url vía username	NEU
.username username username  username username username ¿Qué os parece maestrosquetuvimos? Cuenta el tuyo.	NEU
"username: Hola username! Me haces un RT para encontrar el perro de username? En la foto está la info!  url	NEU
username animo.y ojo	P
Con username en Cadena Dial  url	NEU
Encantado en conoceros "username:  url aquí en la redacción de El Mundo, gracias. ha sido todo un placer cc username"	P
Y los etarras encarcelados no son unos pobres perseguidos por su pensamiento, son delincuentes que por fanatismo han hecho cosas terribles.	N
Muy bueno: RT username username Buenas Diputado RT please, gracias. SaludosEl tercer jinete  url	P
Habrá que ir calentando los motores para esta noche... Y no, no es que vaya a ver el clásico ;)	P
Shakira ganó ayer 2 Premios 40: Artista latina más importante e influyente en el mundo y Mejor Artista Int. en Lengua Española  ShakiraHQ	P
Somos consciente de la importancia cultural y musical de la sala Malandar, por eso vamos a buscar soluciones con su dueño	NEU
Llueve en Madrid	NEU
Veeeeenga...... Hagamos porra!!! Quién se lleva el partido??	P
username username Sí, y en una competición real,abierta.No como los simulacros futboleros d aquí.Vamos,Pau,eres y serás EL MAS GRANDE!	P
No me gusta el fútbol pero estoy impacientE x ver jugar al username. Que gane el mejor..... el username	P
El Tribunal de Cuentas ve irregularidades en contratos del semestre europeo presidido por Zapatero  url  (vía username)	N
La clave del partido de hoy: el miedo. Si Mou saca un equipo para amarrar, ganará el Barca. El Madrid sólo puede ganar si sale a ganar	NEU
je, je"username: Que grandes username y sus "teloneros"!! BROTHERNESKENS"	P
He oido que esta noche 500 millones de personas verán el partido. Madre mía!Buena suerte a todos.	P
Las espada están en todo lo alto! tomacomentariofutbolero !!!	P
Hoy veré el clásico en un pub de Londres... y con dos madridistas de armas tomar, a ver si me llevo una alegría ;)	P
Que nadie se enfade, pero esta noche también ponen en la tele "El perro del hortelano", la última y estupenda película de Pilar Miró.	P
¡Lo mejor de mi timeline está disponible!  url ▸ Historias del día por username username username username	P
No se como agradecer todas las muestras de cariño q he recibido hoy aquí y fuera de aquí...No tengo palabras. Gracias infinitas	P
Apaga y vámonos! Qué mala pata	N
1-3. Quién dijo "fin de ciclo"?	NEU
Felicitats Barça/ Madrid, queda liga! tomacomentariofutbolero !! Buenas noches amigos y GRACIAS POR SER Y ESTAR	P
"username: las dos cosas eran pura ficción!!!" Sí, pero no hay color!!	P
"username: risto, te veo muy moderado hoy con los merengues xD" Pues sí. Odio a la gente que no sabe ganar.	P
"username: En el concierto de esta noche de Los Secretos en Madrid te ha mencionado Enrique Urquijo." La Pantoja crea escuela...	P
A puntito de salir para charleston en baeza!!!!por cierto Enhorabuena al FCB y a todos sus seguidores!!!!	P
Parece que, desgraciadamente ha fallecido una persona en Guerrero.	N
"username: username ¡Maaajo!. ¡Buen viaje!. Al parecer los daños del temblor no pasaron a mayores. 	NEU
Bueno, abrazos para todusername !!! Hasta luego!	P
Puedes encontrar vicio y tentación en cada esquina...  url	NEU
Merkozy se equivoca  url via username	NEU
username no debe haber mas limite que las viejas reglas del oficio, buscar la verdad, verificar, respetar... Buena practica, periodismo.	NEU
El poema del domingo (Piedad Bonnett)  url	NEU
Y reitero que no es una cuestión personal, sino debate necesario que va mas allá de la profesión del periodismo.La red abre espacios nuevos	NEU
RT username: A las 13h, no te pierdas a Inés Arrimadas en la tertulia "La Alternativa de Cope Bcn CsTeam	NEU
La DGT realizará una campaña de intensificación de controles de alcoholemia entre el 12 y 18 de diciembre.  url	NEU
Con mi hermano username ...;-)  url	P
Un twit y 6.000 twits!!!	P
username y fomentaremos el deporte, su práctica y sus valores.Creemos más urgente recuperar un ministerio como el de Agricultura	NEU
Ya estamos en Japon! Son las 23h asi q hay que ir a dormir para que el jet lag se vaya rapido... Que sueño!!!!	NEU
La atracción guitarrera...  url	P
ah!!! Eras tú? "username: username acabo de cruzarme contigo en Goya"	NEU
Vuelvo a Disney!!!;-)	P
Nervios  url	NEU
Si me da tiempo os subo alguna foto... Os quierooooo!!!	P
"username: cuida tus palabras admirador del fútbol independentista." LosMerenguesEscozios	N
"username: username eres un poco catalan cabron no??? Pero si sois unos ratas que no soltais un euro ¡racanos!" LosMerengesEscozios	N
EEUU y el FMI insatisfechos con resultados de la cumbre euroepa. Mañana, en EM, mi análisis sobre la cumbre centrado en las tareas de Rajoy.	N
Grande nuestro querido Estudiantes, agriando aún más el fin d semana horribilis del madridismo.	P
Grande username somos el primer equipo de Maaadrid! :))))	P
Madrid. Gracias por vuestro cariño. Ha sido un placer!!!!!!.	P
Mañana por la mañana montones de asalariados del PP volverán a TWITTER . Estos días no han tenido tiempo. Estaban de acueducto.	P
Éste es el "nuevo" y fantasmagórico hospital de Toledo... Varios años después (vea las fotos) -  url	N
D.Villepin candidato alas presidenciales Francesas.TF1.Rencor acumulado entre los dos.NS y DV.	N
Y a propósito de la actualidad, un recuerdo a Gregorio Ordóñez  url	P
El era capaz de mejorar esta canción, que tantas veces le oí cantar y esta es la mejor manera de recordarlo . Te quiero  url	P
Encuentro con el club de fans de Jaén  url	P
Buenas noches!!!Desde Disney os digo... Que os quiero FAMILIAAAAA!!!  url	P
Cayetano de Alba habría podido hacer de sí mismo en otra 'Escopeta Nacional' del añorado Berlanga. username Salvados	P
Tendrá que ser en Barcelona "username: username  Pedro, me concederás 2 minutos mañana?"	P
Es un muñeco! (pero la verdad es que lo han clavao...)  url	P
Llamen para salvar a sus favoritos es ahora.. En los comerciales.. Hoy se queda solo uno de cada equipo.	P
Suben las tarifas de los taxis madrileños una media d 1,6%. La bajada de bandera diurna sube 5 céntimos y pasará a 2,15 euros.	N
Esta tarde firmo ElPrimerNaufragio en El Corte Inglés de Diagonal en Barcelona a las 6,30. Con foto y dedicatoria especial para tuiteros.	P
Portada El Mundo  url ...	NEU
Portada Público  url ...	NEU
Buenos días!!!! Lunes, estrenamos semana! Aprovechemos que ahora están despistados!	P
Interesante artículo de Manrique en El Pais.  url	P
"username: Hoy 12D lecturas dramatizadas en el Hospital de Día y Sala de Pacientes de oncología del Hospital Puerta de Hierro 13:00 h."	NEU
